"2014-01-20","Aggregation.java","50459","118734","169193"
"2014-04-05","SeqScanExec.java","61926","159903","221829"
"2014-01-07","SeqScanExec.java","49915","112247","162162"
"2015-04-02","SeqScanExec.java","83604","321848","405452"
"2013-12-18","SeqScanExec.java","47541","105513","153054"
"2013-08-12","SeqScanExec.java","16923","10169","27092"
"2015-05-11","SeqScanExec.java","83578","335331","418909"
"2015-06-28","SeqScanExec.java","83567","380219","463786"
"2015-06-25","SeqScanExec.java","83566","379962","463528"
"2015-09-14","SeqScanExec.java","84322","398530","482852"
"2015-11-18","SeqScanExec.java","84576","423658","508234"
"2014-08-23","SeqScanExec.java","82390","271489","353879"
"2015-09-17","SeqScanExec.java","84545","415025","499570"
"2014-03-01","SeqScanExec.java","60888","140564","201452"
"2015-03-13","SeqScanExec.java","82779","316282","399061"
"2014-12-02","SeqScanExec.java","82592","293945","376537"
"2015-04-02","SeqScanExec.java","34371","49011","83382"
"2015-05-11","SeqScanExec.java","39567","67716","107283"
"2015-06-28","SeqScanExec.java","56587","129635","186222"
"2015-06-25","SeqScanExec.java","56246","129038","185284"
"2015-09-14","SeqScanExec.java","112848","203452","316300"
"2015-11-18","SeqScanExec.java","116071","231549","347620"
"2015-09-17","SeqScanExec.java","113411","220287","333698"
"2015-03-13","SeqScanExec.java","28779","38678","67457"
"2014-12-12","SeqScanExec.java","148070","273697","421767"
"2015-04-02","SeqScanExec.java","152044","292311","444355"
"2015-05-11","SeqScanExec.java","154086","307862","461948"
"2015-06-28","SeqScanExec.java","154634","353309","507943"
"2015-06-25","SeqScanExec.java","154559","352978","507537"
"2015-09-14","SeqScanExec.java","157245","373476","530721"
"2015-11-18","SeqScanExec.java","158087","399192","557279"
"2014-08-23","SeqScanExec.java","120624","211746","332370"
"2015-09-17","SeqScanExec.java","157644","390147","547791"
"2015-03-13","SeqScanExec.java","149352","284878","434230"
"2014-12-02","SeqScanExec.java","132820","246196","379016"
"2013-10-27","TestTableMeta.java","29836","73882","103718"
"2015-09-28","TestTableMeta.java","76238","419415","495653"
"2015-05-12","TestTableMeta.java","75228","333817","409045"
"2014-12-12","SeqScanExec.java","126113","287385","413498"
"2014-04-05","SeqScanExec.java","41998","77643","119641"
"2015-04-02","SeqScanExec.java","129076","304988","434064"
"2015-05-11","SeqScanExec.java","129868","319289","449157"
"2015-06-28","SeqScanExec.java","130347","364667","495014"
"2015-06-25","SeqScanExec.java","130272","364336","494608"
"2015-09-14","SeqScanExec.java","131576","383452","515028"
"2015-11-18","SeqScanExec.java","131998","408748","540746"
"2014-08-23","SeqScanExec.java","124595","251362","375957"
"2015-09-17","SeqScanExec.java","131831","399979","531810"
"2014-03-01","SeqScanExec.java","38431","55775","94206"
"2015-03-13","SeqScanExec.java","126861","298032","424893"
"2014-12-02","SeqScanExec.java","126090","275111","401201"
"2013-08-08","TestTableMeta.java","16854","10029","26883"
"2013-10-27","TestTableMeta.java","43599","80820","124419"
"2015-09-28","TestTableMeta.java","84555","420907","505462"
"2015-05-12","TestTableMeta.java","83580","335344","418924"
"2015-05-11","SeqScanExec.java","7849","21358","29207"
"2015-06-28","SeqScanExec.java","26994","85402","112396"
"2015-06-25","SeqScanExec.java","26638","84790","111428"
"2015-09-14","SeqScanExec.java","91883","167847","259730"
"2015-11-18","SeqScanExec.java","95673","196511","292184"
"2015-09-17","SeqScanExec.java","92513","184749","277262"
"2014-12-12","SeqScanExec.java","127246","292878","420124"
"2014-04-05","SeqScanExec.java","51652","91657","143309"
"2014-01-07","SeqScanExec.java","11941","16301","28242"
"2015-04-02","SeqScanExec.java","130005","310277","440282"
"2015-05-11","SeqScanExec.java","130802","324583","455385"
"2015-06-28","SeqScanExec.java","130886","369566","500452"
"2015-06-25","SeqScanExec.java","130811","369235","500046"
"2015-09-14","SeqScanExec.java","131849","388085","519934"
"2015-11-18","SeqScanExec.java","132234","413344","545578"
"2014-08-23","SeqScanExec.java","126804","257931","384735"
"2015-09-17","SeqScanExec.java","132105","404613","536718"
"2014-03-01","SeqScanExec.java","48574","70278","118852"
"2015-03-13","SeqScanExec.java","127808","303339","431147"
"2014-12-02","SeqScanExec.java","127233","280614","407847"
"2014-12-12","SeqScanExec.java","74289","304647","378936"
"2014-04-05","SeqScanExec.java","50134","154865","204999"
"2014-01-07","SeqScanExec.java","36860","105946","142806"
"2015-04-02","SeqScanExec.java","75323","320321","395644"
"2013-12-18","SeqScanExec.java","33899","98625","132524"
"2015-05-11","SeqScanExec.java","75297","333804","409101"
"2015-06-28","SeqScanExec.java","75287","378693","453980"
"2015-06-25","SeqScanExec.java","75285","378435","453720"
"2015-09-14","SeqScanExec.java","76075","397037","473112"
"2015-11-18","SeqScanExec.java","76343","422179","498522"
"2014-08-23","SeqScanExec.java","74065","269918","343983"
"2015-09-17","SeqScanExec.java","76299","413533","489832"
"2014-03-01","SeqScanExec.java","48902","135332","184234"
"2015-03-13","SeqScanExec.java","74498","314755","389253"
"2014-12-02","SeqScanExec.java","74282","292389","366671"
"2015-09-28","TestTableMeta.java","114747","413878","528625"
"2015-05-12","TestTableMeta.java","113467","328010","441477"
"2015-06-28","SeqScanExec.java","20095","64994","85089"
"2015-06-25","SeqScanExec.java","19716","64359","84075"
"2015-09-14","SeqScanExec.java","89985","152440","242425"
"2015-11-18","SeqScanExec.java","94212","181541","275753"
"2015-09-17","SeqScanExec.java","90655","169382","260037"
"2015-09-14","SeqScanExec.java","121924","139480","261404"
"2015-11-18","SeqScanExec.java","126821","169251","296072"
"2015-09-17","SeqScanExec.java","122809","156637","279446"
"2015-06-28","SeqScanExec.java","392","648","1040"
"2015-09-14","SeqScanExec.java","122194","140006","262200"
"2015-11-18","SeqScanExec.java","127066","169752","296818"
"2015-09-17","SeqScanExec.java","123069","157153","280222"
"2015-09-28","TestTableMeta.java","91782","176370","268152"
"2015-11-18","SeqScanExec.java","7216","32090","39306"
"2015-09-17","SeqScanExec.java","1331","17603","18934"
"2015-09-04","TestJoinQuery.java","121113","143746","264859"
"2015-12-17","TestJoinQuery.java","130021","186592","316613"
"2015-08-25","TestJoinQuery.java","117163","138948","256111"
"2014-12-12","SeqScanExec.java","66675","101180","167855"
"2015-04-02","SeqScanExec.java","89742","138887","228629"
"2015-05-11","SeqScanExec.java","93203","155857","249060"
"2015-06-28","SeqScanExec.java","103515","211068","314583"
"2015-06-25","SeqScanExec.java","103283","210580","313863"
"2015-09-14","SeqScanExec.java","145179","270288","415467"
"2015-11-18","SeqScanExec.java","146682","296665","443347"
"2015-09-17","SeqScanExec.java","145698","287079","432777"
"2015-03-13","SeqScanExec.java","85535","129939","215474"
"2014-12-02","SeqScanExec.java","44755","67009","111764"
"2015-05-19","TestJoinQuery.java","94875","258754","353629"
"2014-07-11","TestJoinQuery.java","5652","9218","14870"
"2015-09-04","TestJoinQuery.java","129238","315750","444988"
"2014-08-11","TestJoinQuery.java","8451","19891","28342"
"2015-12-17","TestJoinQuery.java","134395","354845","489240"
"2014-06-27","TestJoinQuery.java","4552","1391","5943"
"2015-08-25","TestJoinQuery.java","128816","314480","443296"
"2014-06-26","TestJoinQuery.java","4428","678","5106"
"2014-03-26","BSTIndex.java","34624","54446","89070"
"2015-12-07","BSTIndex.java","137232","408797","546029"
"2014-04-08","BSTIndex.java","35797","64249","100046"
"2015-07-22","BSTIndex.java","135977","363575","499552"
"2015-12-24","BSTIndex.java","137236","411882","549118"
"2014-04-14","BSTIndex.java","36108","66812","102920"
"2014-07-22","BSTIndex.java","127871","188779","316650"
"2015-08-13","HiveCatalogStore.java","116273","381823","498096"
"2015-09-24","HiveCatalogStore.java","116722","413400","530122"
"2015-10-16","HiveCatalogStore.java","116757","414589","531346"
"2014-03-20","HiveCatalogStore.java","47382","96987","144369"
"2014-04-01","HiveCatalogStore.java","47837","103387","151224"
"2015-09-01","HiveCatalogStore.java","116452","386103","502555"
"2015-04-17","HiveCatalogStore.java","115321","320368","435689"
"2014-07-11","HiveCatalogStore.java","111685","199953","311638"
"2014-04-14","HiveCatalogStore.java","48127","109488","157615"
"2014-02-19","HiveCatalogStore.java","39437","76877","116314"
"2014-01-28","HiveCatalogStore.java","21409","52148","73557"
"2014-03-13","HiveCatalogStore.java","45991","90466","136457"
"2014-11-10","HiveCatalogStore.java","112500","277070","389570"
"2015-12-16","HiveCatalogStore.java","116860","419029","535889"
"2014-01-26","HiveCatalogStore.java","21120","51976","73096"
"2015-08-19","HiveCatalogStore.java","116348","385112","501460"
"2014-11-25","HiveCatalogStore.java","112573","283263","395836"
"2014-04-15","HiveCatalogStore.java","48296","109518","157814"
"2014-12-07","HiveCatalogStore.java","112575","285124","397699"
"2015-07-20","HiveCatalogStore.java","116011","373346","489357"
"2015-11-25","HiveCatalogStore.java","116859","416600","533459"
"2015-10-09","HiveCatalogStore.java","116757","414424","531181"
"2014-03-04","HiveCatalogStore.java","45813","86171","131984"
"2014-03-31","HiveCatalogStore.java","47837","102304","150141"
"2014-05-12","HiveCatalogStore.java","111608","182005","293613"
"2015-09-28","HiveCatalogStore.java","116736","413701","530437"
"2014-06-03","HiveCatalogStore.java","111615","192819","304434"
"2015-03-27","HiveCatalogStore.java","115299","314281","429580"
"2015-04-05","HiveCatalogStore.java","115323","314930","430253"
"2015-10-20","HiveCatalogStore.java","116781","414586","531367"
"2015-07-31","HiveCatalogStore.java","116096","377911","494007"
"2015-07-30","HiveCatalogStore.java","116098","377241","493339"
"2014-12-30","HiveCatalogStore.java","112776","303113","415889"
"2015-05-19","TestJoinQuery.java","94033","254346","348379"
"2015-09-04","TestJoinQuery.java","130459","313405","443864"
"2014-08-11","TestJoinQuery.java","3006","10880","13886"
"2015-12-17","TestJoinQuery.java","135940","352824","488764"
"2015-08-25","TestJoinQuery.java","130037","312135","442172"
"2015-09-24","HiveCatalogStore.java","109517","140645","250162"
"2015-10-16","HiveCatalogStore.java","110725","143007","253732"
"2015-09-01","HiveCatalogStore.java","98008","102109","200117"
"2015-12-16","HiveCatalogStore.java","114259","150878","265137"
"2015-08-19","HiveCatalogStore.java","95447","98661","194108"
"2015-11-25","HiveCatalogStore.java","113125","147316","260441"
"2015-10-09","HiveCatalogStore.java","110649","142766","253415"
"2015-09-28","HiveCatalogStore.java","109964","141379","251343"
"2015-10-20","HiveCatalogStore.java","110883","143138","254021"
"2015-11-18","SeqScanExec.java","6069","14671","20740"
"2015-05-19","TestJoinQuery.java","129874","355249","485123"
"2014-06-24","TestJoinQuery.java","123804","185300","309104"
"2014-07-11","TestJoinQuery.java","123926","188988","312914"
"2014-03-20","TestJoinQuery.java","41182","67860","109042"
"2015-09-04","TestJoinQuery.java","131562","379570","511132"
"2014-08-11","TestJoinQuery.java","124499","197435","321934"
"2015-12-17","TestJoinQuery.java","132010","413956","545966"
"2014-06-27","TestJoinQuery.java","123837","182172","306009"
"2015-08-25","TestJoinQuery.java","131448","378608","510056"
"2014-06-26","TestJoinQuery.java","123837","181583","305420"
"2015-10-16","HiveCatalogStore.java","1654","2808","4462"
"2015-12-16","HiveCatalogStore.java","6822","12313","19135"
"2015-11-25","HiveCatalogStore.java","5369","8432","13801"
"2015-10-09","HiveCatalogStore.java","1559","2548","4107"
"2015-09-28","HiveCatalogStore.java","592","879","1471"
"2015-10-20","HiveCatalogStore.java","1839","2966","4805"
"2015-05-19","TestJoinQuery.java","146888","345585","492473"
"2014-06-24","TestJoinQuery.java","114900","149718","264618"
"2014-07-11","TestJoinQuery.java","115221","153605","268826"
"2015-09-04","TestJoinQuery.java","149915","371245","521160"
"2014-08-11","TestJoinQuery.java","116292","162550","278842"
"2015-12-17","TestJoinQuery.java","150644","405912","556556"
"2014-06-27","TestJoinQuery.java","114945","146602","261547"
"2015-08-25","TestJoinQuery.java","149606","370088","519694"
"2014-06-26","TestJoinQuery.java","114944","146012","260956"
"2015-12-16","HiveCatalogStore.java","5211","9548","14759"
"2015-11-25","HiveCatalogStore.java","3752","5661","9413"
"2015-10-20","HiveCatalogStore.java","201","174","375"
"2015-08-13","HiveCatalogStore.java","149312","365257","514569"
"2015-09-24","HiveCatalogStore.java","150253","397326","547579"
"2015-10-16","HiveCatalogStore.java","150329","398556","548885"
"2014-04-01","HiveCatalogStore.java","1197","7142","8339"
"2015-09-01","HiveCatalogStore.java","149918","369964","519882"
"2015-04-17","HiveCatalogStore.java","146543","301985","448528"
"2014-07-11","HiveCatalogStore.java","115263","153926","269189"
"2014-04-14","HiveCatalogStore.java","2519","14275","16794"
"2014-11-10","HiveCatalogStore.java","126560","241525","368085"
"2015-12-16","HiveCatalogStore.java","150644","403208","553852"
"2015-08-19","HiveCatalogStore.java","149437","368596","518033"
"2014-11-25","HiveCatalogStore.java","127525","248610","376135"
"2014-04-15","HiveCatalogStore.java","3133","14750","17883"
"2014-12-07","HiveCatalogStore.java","128515","251459","379974"
"2015-07-20","HiveCatalogStore.java","148435","356165","504600"
"2015-11-25","HiveCatalogStore.java","150607","400743","551350"
"2015-10-09","HiveCatalogStore.java","150329","398391","548720"
"2014-03-31","HiveCatalogStore.java","1166","6028","7194"
"2014-05-12","HiveCatalogStore.java","114475","135267","249742"
"2015-09-28","HiveCatalogStore.java","150270","397630","547900"
"2014-06-03","HiveCatalogStore.java","114825","146424","261249"
"2015-03-27","HiveCatalogStore.java","144946","294323","439269"
"2015-04-05","HiveCatalogStore.java","145044","295046","440090"
"2015-10-20","HiveCatalogStore.java","150354","398554","548908"
"2015-07-31","HiveCatalogStore.java","148680","360890","509570"
"2015-07-30","HiveCatalogStore.java","148637","360175","508812"
"2014-12-30","HiveCatalogStore.java","141417","282149","423566"
"2015-12-17","TestJoinQuery.java","20703","54641","75344"
"2015-08-13","HiveCatalogStore.java","153868","363868","517736"
"2015-09-24","HiveCatalogStore.java","155032","396160","551192"
"2015-10-16","HiveCatalogStore.java","155121","397403","552524"
"2015-09-01","HiveCatalogStore.java","154548","368649","523197"
"2015-04-17","HiveCatalogStore.java","151072","300569","451641"
"2014-07-11","HiveCatalogStore.java","116715","149433","266148"
"2014-04-14","HiveCatalogStore.java","1451","7262","8713"
"2014-11-10","HiveCatalogStore.java","128165","237185","365350"
"2015-12-16","HiveCatalogStore.java","155466","402085","557551"
"2015-08-19","HiveCatalogStore.java","153995","367209","521204"
"2014-11-25","HiveCatalogStore.java","129161","244301","373462"
"2014-04-15","HiveCatalogStore.java","2179","7851","10030"
"2014-12-07","HiveCatalogStore.java","130174","247173","377347"
"2015-07-20","HiveCatalogStore.java","153034","354819","507853"
"2015-11-25","HiveCatalogStore.java","155424","399615","555039"
"2015-10-09","HiveCatalogStore.java","155120","397237","552357"
"2014-05-12","HiveCatalogStore.java","115845","130692","246537"
"2015-09-28","HiveCatalogStore.java","155054","396469","551523"
"2014-06-03","HiveCatalogStore.java","116259","141913","258172"
"2015-03-27","HiveCatalogStore.java","149254","292686","441940"
"2015-04-05","HiveCatalogStore.java","149359","293416","442775"
"2015-10-20","HiveCatalogStore.java","155146","397401","552547"
"2015-07-31","HiveCatalogStore.java","153282","359547","512829"
"2015-07-30","HiveCatalogStore.java","153247","358840","512087"
"2014-12-30","HiveCatalogStore.java","145663","280450","426113"
"2015-05-19","TestJoinQuery.java","96106","248545","344651"
"2015-09-04","TestJoinQuery.java","134748","309820","444568"
"2015-12-17","TestJoinQuery.java","140238","349248","489486"
"2015-08-25","TestJoinQuery.java","134306","308530","442836"
"2015-09-24","HiveCatalogStore.java","13791","40818","54609"
"2015-10-16","HiveCatalogStore.java","15140","43321","58461"
"2015-12-16","HiveCatalogStore.java","19774","52292","72066"
"2015-11-25","HiveCatalogStore.java","18529","48619","67148"
"2015-10-09","HiveCatalogStore.java","15058","43074","58132"
"2015-09-28","HiveCatalogStore.java","14293","41607","55900"
"2015-10-20","HiveCatalogStore.java","15323","43477","58800"
"2014-12-12","SeqScanExec.java","138158","282086","420244"
"2014-04-05","SeqScanExec.java","6198","24499","30697"
"2015-04-02","SeqScanExec.java","141628","300196","441824"
"2015-05-11","SeqScanExec.java","142866","314943","457809"
"2015-06-28","SeqScanExec.java","143368","360344","503712"
"2015-06-25","SeqScanExec.java","143293","360013","503306"
"2015-09-14","SeqScanExec.java","144875","379407","524282"
"2015-11-18","SeqScanExec.java","145423","404829","550252"
"2014-08-23","SeqScanExec.java","115239","224662","339901"
"2015-09-17","SeqScanExec.java","145221","396025","541246"
"2015-03-13","SeqScanExec.java","139084","292911","431995"
"2014-12-02","SeqScanExec.java","125671","257348","383019"
"2015-08-13","HiveCatalogStore.java","42946","103449","146395"
"2015-09-24","HiveCatalogStore.java","92196","183827","276023"
"2015-10-16","HiveCatalogStore.java","92881","185666","278547"
"2015-09-01","HiveCatalogStore.java","84404","149008","233412"
"2015-12-16","HiveCatalogStore.java","95768","192890","288658"
"2015-08-19","HiveCatalogStore.java","82849","146566","229415"
"2015-07-20","HiveCatalogStore.java","34280","86568","120848"
"2015-11-25","HiveCatalogStore.java","94930","189624","284554"
"2015-10-09","HiveCatalogStore.java","92816","185436","278252"
"2015-09-28","HiveCatalogStore.java","92455","184373","276828"
"2015-10-20","HiveCatalogStore.java","92987","185745","278732"
"2015-07-31","HiveCatalogStore.java","40914","97682","138596"
"2015-07-30","HiveCatalogStore.java","40695","96791","137486"
"2015-05-19","TestJoinQuery.java","91005","258045","349050"
"2014-07-11","TestJoinQuery.java","1135","7862","8997"
"2015-09-04","TestJoinQuery.java","125769","315442","441211"
"2014-08-11","TestJoinQuery.java","4003","18604","22607"
"2015-12-17","TestJoinQuery.java","130929","354540","485469"
"2015-08-25","TestJoinQuery.java","125347","314172","439519"
"2015-08-13","HiveCatalogStore.java","104983","282265","387248"
"2015-09-24","HiveCatalogStore.java","135305","343715","479020"
"2015-10-16","HiveCatalogStore.java","135488","345052","480540"
"2015-09-01","HiveCatalogStore.java","130710","312093","442803"
"2015-04-17","HiveCatalogStore.java","86888","203667","290555"
"2014-11-10","HiveCatalogStore.java","41208","117510","158718"
"2015-12-16","HiveCatalogStore.java","136194","350095","486289"
"2015-08-19","HiveCatalogStore.java","129811","310307","440118"
"2014-11-25","HiveCatalogStore.java","42765","125187","167952"
"2014-12-07","HiveCatalogStore.java","44339","128620","172959"
"2015-07-20","HiveCatalogStore.java","102564","271631","374195"
"2015-11-25","HiveCatalogStore.java","136014","347487","483501"
"2015-10-09","HiveCatalogStore.java","135487","344886","480373"
"2015-09-28","HiveCatalogStore.java","135351","344048","479399"
"2015-03-27","HiveCatalogStore.java","82846","193560","276406"
"2015-04-05","HiveCatalogStore.java","84272","195611","279883"
"2015-10-20","HiveCatalogStore.java","135519","345056","480575"
"2015-07-31","HiveCatalogStore.java","103996","277543","381539"
"2015-07-30","HiveCatalogStore.java","103958","276833","380791"
"2014-12-30","HiveCatalogStore.java","69621","171690","241311"
"2015-04-02","SeqScanExec.java","7032","11773","18805"
"2015-05-11","SeqScanExec.java","12987","31237","44224"
"2015-06-28","SeqScanExec.java","31794","94943","126737"
"2015-06-25","SeqScanExec.java","31450","94343","125793"
"2015-09-14","SeqScanExec.java","94804","175509","270313"
"2015-11-18","SeqScanExec.java","98405","203984","302389"
"2015-09-17","SeqScanExec.java","95391","192368","287759"
"2015-08-13","HiveCatalogStore.java","158333","362522","520855"
"2015-09-24","HiveCatalogStore.java","159537","394854","554391"
"2015-10-16","HiveCatalogStore.java","159632","396103","555735"
"2015-09-01","HiveCatalogStore.java","159039","367329","526368"
"2015-04-17","HiveCatalogStore.java","155447","299133","454580"
"2014-07-11","HiveCatalogStore.java","120039","146946","266985"
"2014-11-10","HiveCatalogStore.java","132162","235371","367533"
"2015-12-16","HiveCatalogStore.java","159985","400793","560778"
"2015-08-19","HiveCatalogStore.java","158460","365863","524323"
"2014-11-25","HiveCatalogStore.java","133159","242488","375647"
"2014-04-15","HiveCatalogStore.java","797","658","1455"
"2014-12-07","HiveCatalogStore.java","134172","245360","379532"
"2015-07-20","HiveCatalogStore.java","157450","353424","510874"
"2015-11-25","HiveCatalogStore.java","159943","398323","558266"
"2015-10-09","HiveCatalogStore.java","159631","395937","555568"
"2014-05-12","HiveCatalogStore.java","119156","128192","247348"
"2015-09-28","HiveCatalogStore.java","159561","395165","554726"
"2014-06-03","HiveCatalogStore.java","119569","139412","258981"
"2015-03-27","HiveCatalogStore.java","153492","291113","444605"
"2015-04-05","HiveCatalogStore.java","153695","291941","445636"
"2015-10-20","HiveCatalogStore.java","159657","396101","555758"
"2015-07-31","HiveCatalogStore.java","157705","358159","515864"
"2015-07-30","HiveCatalogStore.java","157670","357452","515122"
"2014-12-30","HiveCatalogStore.java","149862","278838","428700"
"2014-12-12","SeqScanExec.java","30830","43081","73911"
"2015-04-02","SeqScanExec.java","63076","89967","153043"
"2015-05-11","SeqScanExec.java","67785","108185","175970"
"2015-06-28","SeqScanExec.java","80101","165400","245501"
"2015-06-25","SeqScanExec.java","79845","164888","244733"
"2015-09-14","SeqScanExec.java","128467","231322","359789"
"2015-11-18","SeqScanExec.java","130661","258390","389051"
"2015-09-17","SeqScanExec.java","129048","248175","377223"
"2015-03-13","SeqScanExec.java","58102","80252","138354"
"2015-09-04","TestJoinQuery.java","4665","5513","10178"
"2015-12-17","TestJoinQuery.java","25018","59804","84822"
"2014-01-25","SortAggregateExec.java","51141","121619","172760"
"2015-07-22","SortAggregateExec.java","83983","381677","465660"
"2015-12-03","SortAggregateExec.java","84587","425586","510173"
"2014-06-11","SortAggregateExec.java","82129","204063","286192"
"2014-05-16","SortAggregateExec.java","82133","193561","275694"
"2015-05-19","TestJoinQuery.java","83580","371269","454849"
"2014-06-24","TestJoinQuery.java","82129","205939","288068"
"2014-07-11","TestJoinQuery.java","82121","209497","291618"
"2014-01-07","TestJoinQuery.java","49915","112229","162144"
"2014-03-20","TestJoinQuery.java","61564","150556","212120"
"2015-09-04","TestJoinQuery.java","84320","394642","478962"
"2014-08-11","TestJoinQuery.java","82338","217588","299926"
"2015-12-17","TestJoinQuery.java","84587","428847","513434"
"2014-06-27","TestJoinQuery.java","82124","202773","284897"
"2015-08-25","TestJoinQuery.java","84220","393694","477914"
"2014-06-26","TestJoinQuery.java","82124","202184","284308"
"2015-12-07","BSTIndex.java","159975","400836","560811"
"2015-07-22","BSTIndex.java","157438","354332","511770"
"2015-12-24","BSTIndex.java","159981","403923","563904"
"2014-07-22","BSTIndex.java","120837","151041","271878"
"2015-07-22","SortAggregateExec.java","136900","364116","501016"
"2015-12-03","SortAggregateExec.java","138035","408556","546591"
"2014-06-11","SortAggregateExec.java","128475","179931","308406"
"2014-05-16","SortAggregateExec.java","128116","169066","297182"
"2015-12-03","SortAggregateExec.java","117502","160807","278309"
"2015-12-07","BSTIndex.java","138151","348808","486959"
"2015-07-22","BSTIndex.java","104601","271291","375892"
"2015-12-24","BSTIndex.java","138294","352032","490326"
"2015-08-13","HiveCatalogStore.java","142146","370256","512402"
"2015-09-24","HiveCatalogStore.java","142904","402142","545046"
"2015-10-16","HiveCatalogStore.java","142963","403355","546318"
"2014-03-20","HiveCatalogStore.java","12345","24510","36855"
"2014-04-01","HiveCatalogStore.java","13259","31369","44628"
"2015-09-01","HiveCatalogStore.java","142518","374729","517247"
"2015-04-17","HiveCatalogStore.java","140178","307785","447963"
"2014-07-11","HiveCatalogStore.java","112015","162843","274858"
"2014-04-14","HiveCatalogStore.java","14308","38229","52537"
"2014-03-13","HiveCatalogStore.java","8576","15611","24187"
"2014-11-10","HiveCatalogStore.java","121759","248889","370648"
"2015-12-16","HiveCatalogStore.java","142980","407709","550689"
"2015-08-19","HiveCatalogStore.java","142230","373554","515784"
"2014-11-25","HiveCatalogStore.java","122428","255678","378106"
"2014-04-15","HiveCatalogStore.java","14861","38643","53504"
"2014-12-07","HiveCatalogStore.java","123418","258527","381945"
"2015-07-20","HiveCatalogStore.java","141556","361451","503007"
"2015-11-25","HiveCatalogStore.java","142976","405277","548253"
"2015-10-09","HiveCatalogStore.java","142963","403190","546153"
"2014-03-04","HiveCatalogStore.java","8058","10976","19034"
"2014-03-31","HiveCatalogStore.java","13258","30285","43543"
"2014-05-12","HiveCatalogStore.java","111359","144316","255675"
"2015-09-28","HiveCatalogStore.java","142919","402444","545363"
"2014-06-03","HiveCatalogStore.java","111707","155471","267178"
"2015-03-27","HiveCatalogStore.java","139134","300676","439810"
"2015-04-05","HiveCatalogStore.java","139172","301339","440511"
"2015-10-20","HiveCatalogStore.java","142988","403353","546341"
"2015-07-31","HiveCatalogStore.java","141675","366050","507725"
"2015-07-30","HiveCatalogStore.java","141676","365379","507055"
"2014-12-30","HiveCatalogStore.java","135924","288821","424745"
"2015-08-13","HiveCatalogStore.java","136382","371193","507575"
"2015-09-24","HiveCatalogStore.java","137094","403033","540127"
"2015-10-16","HiveCatalogStore.java","137153","404246","541399"
"2014-03-20","HiveCatalogStore.java","34430","53296","87726"
"2014-04-01","HiveCatalogStore.java","35130","59941","95071"
"2015-09-01","HiveCatalogStore.java","136758","375670","512428"
"2015-04-17","HiveCatalogStore.java","134721","309029","443750"
"2014-07-11","HiveCatalogStore.java","127439","184968","312407"
"2014-04-14","HiveCatalogStore.java","36058","66680","102738"
"2014-02-19","HiveCatalogStore.java","23550","30251","53801"
"2014-03-13","HiveCatalogStore.java","31741","45477","77218"
"2014-11-10","HiveCatalogStore.java","130450","264281","394731"
"2015-12-16","HiveCatalogStore.java","137258","408688","545946"
"2015-08-19","HiveCatalogStore.java","136471","374496","510967"
"2014-11-25","HiveCatalogStore.java","130636","270587","401223"
"2014-04-15","HiveCatalogStore.java","36579","67062","103641"
"2014-12-07","HiveCatalogStore.java","130641","272451","403092"
"2015-07-20","HiveCatalogStore.java","136004","362600","498604"
"2015-11-25","HiveCatalogStore.java","137254","406256","543510"
"2015-10-09","HiveCatalogStore.java","137153","404081","541234"
"2014-03-04","HiveCatalogStore.java","31326","40945","72271"
"2014-03-31","HiveCatalogStore.java","35130","58858","93988"
"2014-05-12","HiveCatalogStore.java","126893","166551","293444"
"2015-09-28","HiveCatalogStore.java","137109","403335","540444"
"2014-06-03","HiveCatalogStore.java","127185","177650","304835"
"2015-03-27","HiveCatalogStore.java","133770","302013","435783"
"2015-04-05","HiveCatalogStore.java","133808","302676","436484"
"2015-10-20","HiveCatalogStore.java","137178","404244","541422"
"2015-07-31","HiveCatalogStore.java","136110","367186","503296"
"2015-07-30","HiveCatalogStore.java","136115","366519","502634"
"2014-12-30","HiveCatalogStore.java","130897","290495","421392"
"2015-05-19","TestJoinQuery.java","90876","258505","349381"
"2014-07-11","TestJoinQuery.java","1226","8542","9768"
"2015-09-04","TestJoinQuery.java","125351","315613","440964"
"2014-08-11","TestJoinQuery.java","4056","19246","23302"
